Updated_Url,User_ID
https://www.goodreads.com/review/list/17135695-vijai-jayaram?page=1&sort=rating&view=reviews,17135695
https://www.goodreads.com/review/list/87308762-rabiraj-banerjee?page=1&sort=rating&view=reviews,87308762
https://www.goodreads.com/review/list/114385346?page=1&sort=rating&view=reviews,114385346
https://www.goodreads.com/review/list/149970015-sudip-paul?page=1&sort=rating&view=reviews,149970015
https://www.goodreads.com/review/list/6143388-avadhut?page=1&sort=rating&view=reviews,6143388
https://www.goodreads.com/review/list/71813231-krishnakumar-parthasarathy?page=1&sort=rating&view=reviews,71813231
https://www.goodreads.com/review/list/112897278-padmini?page=1&sort=rating&view=reviews,112897278
https://www.goodreads.com/review/list/5641144-vik?page=1&sort=rating&view=reviews,5641144
https://www.goodreads.com/review/list/12822-sandeep-vasudevan?page=1&sort=rating&view=reviews,12822
https://www.goodreads.com/review/list/5152394-denim-datta?page=1&sort=rating&view=reviews,5152394
https://www.goodreads.com/review/list/73221135-aishu-rehman?page=1&sort=rating&view=reviews,73221135
https://www.goodreads.com/review/list/54651494-rubell?page=1&sort=rating&view=reviews,54651494
https://www.goodreads.com/review/list/28748376-sabbir-ahmed?page=1&sort=rating&view=reviews,28748376
